selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,brand,model,car_age,km_per_year
450000,175000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire Tour LDI,5,35000.0
150000,90000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,Tata,Indigo LX,11,8181.818181818182
80000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,Tata,Indica V2 DLS,12,9166.666666666666
430000,35000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 Magna 1.2,6,5833.333333333333
1450000,81000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,Toyota,Innova Crysta 2.4 ZX MT BSIV,4,20250.0
360000,100000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.9,5.0,Chevrolet,Cruze LTZ,10,10000.0
1445000,60000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0,Tata,Hexa XTA,4,15000.0
670000,60000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda,City i DTec S,5,12000.0
2000000,70000,Petrol,Individual,Automatic,First Owner,13.7,1991.0,183.0,5.0,Mercedes-Benz,GLA Class 200,5,14000.0
175000,83000,Petrol,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Swift 1.3 VXi,11,7545.454545454545
440000,50000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,Honda,Amaze S i-Dtech,6,8333.333333333334
254999,90000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai,i20 1.4 CRDi Era,9,10000.0
530000,65000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,7.0,Datsun,GO Plus A Option Petrol,3,21666.666666666668
890000,40000,Diesel,Individual,Manual,Second Owner,16.0,1997.0,140.0,7.0,Mahindra,XUV500 W4 1.99 mHawk,5,8000.0
280000,80000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,Volkswagen,Polo Diesel Comfortline 1.2L,8,10000.0
725000,35000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,Maruti,Swift Dzire AMT ZXI,4,8750.0
700000,30000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,TUV 300 T8,5,6000.0
90000,70000,Petrol,Individual,Manual,First Owner,18.2,998.0,67.1,5.0,Maruti,Zen Estilo LXI BSIII,14,5000.0
287000,100000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,Hyundai,i10 Magna 1.1L,6,16666.666666666668
1380000,55000,Petrol,Individual,Automatic,First Owner,14.8,1591.0,121.3,5.0,Hyundai,Creta 1.6 SX Automatic,3,18333.333333333332
750000,80000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,Innova 2.5 G (Diesel) 7 Seater,8,10000.0
650000,40000,Petrol,Individual,Manual,First Owner,17.43,1396.0,105.5,5.0,Hyundai,Verna 1.4 VTVT,5,8000.0
240000,108916,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R LXI BS IV,8,13614.5
290000,40000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,EON Magna Optional,8,5000.0
229999,80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,EON Era Plus,7,11428.57142857143
1000000,50000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,Honda,City i DTec VX,5,10000.0
200000,90000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GL Plus,9,10000.0
90000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,Maruti,Alto LX,17,4117.64705882353
330000,90000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai,i20 1.4 CRDi Asta,9,10000.0
200000,70000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,Maruti,Ritz VDi ABS,12,5833.333333333333
420000,31000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,KUV 100 D75 K4 Plus,3,10333.333333333334
260000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire VDi,12,10000.0
590000,40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 Sportz 1.2,5,8000.0
545000,180000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,Swift VDI BSIV,6,30000.0
210000,90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R LXI BS IV,10,9000.0
185000,110000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,Honda,City 2017-2020 GXi,13,8461.538461538461
125000,59000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R LXI,15,3933.3333333333335
280000,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,EON Magna Plus,7,8571.42857142857
99000,89500,Petrol,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Hyundai,Santro Xing XO,16,5593.75
98000,70000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R VXI,16,4375.0
100000,190000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,Tata,Indica Vista Aqua 1.4 TDI,12,15833.333333333334
250000,180000,Diesel,Individual,Manual,First Owner,20.8,1461.0,64.1,5.0,Mahindra,Verito Vibe 1.5 dCi D4,8,22500.0
750000,150000,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0,Toyota,Fortuner 3.0 Diesel,11,13636.363636363636
160000,130000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,5.0,Chevrolet,Optra Magnum 2.0 LS,14,9285.714285714286
509999,120000,Diesel,Individual,Automatic,Second Owner,22.32,1582.0,126.3,5.0,Hyundai,Verna 1.6 CRDi EX AT,8,15000.0
95000,80000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0,Tata,Indica V2 DL,12,6666.666666666667
525000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,Hyundai,Verna 1.6 SX CRDi (O),7,11428.57142857143
278000,20000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun,RediGO 1.0 T Option,4,5000.0
50000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,800 AC,24,2500.0
254999,120000,Diesel,Individual,Manual,Third Owner,22.07,1199.0,73.9,5.0,Volkswagen,Polo Diesel Highline 1.2L,10,12000.0
950000,51000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti,S-Cross 2017-2020 Zeta DDiS 200 SH,3,17000.0
229999,60000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5.0,Honda,City 2017-2020 GXi,14,4285.714285714285
600000,220000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota,Innova 2.5 G4 Diesel 8-seater,12,18333.333333333332
330000,20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,Maruti,Alto 800 VXI Optional,4,5000.0
350000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,4,10000.0
560000,35000,Petrol,Individual,Manual,First Owner,16.2,1199.0,74.0,5.0,Volkswagen,Polo 1.2 MPI Comfortline,5,7000.0
440000,30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R VXI BS IV,4,7500.0
220000,90000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.1,5.0,Maruti,A-Star Vxi,10,9000.0
750000,110000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire ZDI,4,27500.0
800000,140000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W6 2WD,6,23333.333333333332
59259,104000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,Tata,Indica V2 DLX,14,7428.571428571428
750000,16000,Diesel,Individual,Manual,First Owner,18.06,2523.0,63.0,7.0,Mahindra,Thar DI 4X4 PS,6,2666.6666666666665
780000,7200,Petrol,Individual,Manual,First Owner,21.1,998.0,100.5,5.0,Maruti,Baleno RS 1.0 Petrol,2,3600.0
320000,77000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,Volkswagen,Polo Diesel Comfortline 1.2L,10,7700.0
690000,40000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,KUV 100 D75 K8 Dual Tone,4,10000.0
375000,70000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire ZDi,9,7777.777777777777
620000,50000,Petrol,Individual,Manual,First Owner,18.12,1196.0,86.8,5.0,Ford,Figo 1.2P Sports Edition MT,4,12500.0
300000,85000,LPG,Individual,Manual,First Owner,13.45,1086.0,62.1,5.0,Hyundai,Santro Xing GL Plus LPG,6,14166.666666666666
370000,58000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Maruti,Eeco 7 Seater Standard BSIV,5,11600.0
770000,85000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,7.0,Mahindra,Thar 4X4,8,10625.0
500000,65000,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.86,5.0,Hyundai,Xcent 1.2 Kappa S Option,7,9285.714285714286
450000,120000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra,KUV 100 mFALCON D75 K2,4,30000.0
195000,50000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GL Plus,8,6250.0
472000,30000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti,Wagon R AMT VXI Option,3,10000.0
250000,58000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,7,8285.714285714286
165000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,Chevrolet,Beat Diesel,10,7000.0
525000,110000,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.7,5.0,Tata,Zest Quadrajet 1.3 XT,3,36666.666666666664
145000,65000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R LXI,18,3611.1111111111113
325000,100000,Diesel,Individual,Manual,First Owner,22.3,1248.0,88.8,5.0,Tata,Indica Vista Quadrajet 90 VX,8,12500.0
660000,60000,Diesel,Individual,Manual,Second Owner,16.5,1493.0,70.0,7.0,Mahindra,Bolero Power Plus ZLX,4,15000.0
310000,90000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,Ford,Classic 1.4 Duratorq CLXI,7,12857.142857142857
250000,200000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero SLX 4WD BSIII,13,15384.615384615385
330000,100000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,Ford,Classic 1.4 Duratorq CLXI,7,14285.714285714286
250000,80000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,Figo Diesel Titanium,9,8888.888888888889
650000,60000,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,7.0,Mahindra,NuvoSport N8 AMT,4,15000.0
305000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,5,8000.0
600000,50000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,Maruti,Ciaz VDi Plus,6,8333.333333333334
280000,110000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R LXI Optional,6,18333.333333333332
153000,50000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,Tata,Indigo CR4,10,5000.0
700000,30000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,TUV 300 mHAWK100 T8,3,10000.0
325000,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXL,4,10000.0
155000,70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,800 AC,15,4666.666666666667
235000,80000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,Maruti,Alto K10 2010-2014 VXI,9,8888.888888888889
60000,100000,Diesel,Individual,Manual,Fourth & Above Owner,19.33,1248.0,82.0,5.0,Tata,Indica DLS,16,6250.0
500000,15000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift VXI Optional,5,3000.0
120000,150000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero DI,17,8823.529411764706
155000,63000,Petrol,Individual,Manual,Third Owner,19.33,1248.0,82.0,5.0,Maruti,Estilo LXI,12,5250.0
675000,88000,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,5.0,Skoda,Rapid 1.5 TDI AT Style Plus,5,17600.0
950000,80000,Diesel,Dealer,Manual,First Owner,12.99,2494.0,100.6,7.0,Toyota,Innova 2.5 Z Diesel 7 Seater BS IV,7,11428.57142857143
1051000,59865,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.87,7.0,Mahindra,XUV500 W5 BSIV,3,19955.0
591000,60000,Diesel,Dealer,Manual,First Owner,21.49,1498.0,108.5,5.0,Volkswagen,Polo 2015-2019 GT 1.5 TDI,5,12000.0
585000,72000,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 Asta 1.4 CRDi,6,12000.0
1025000,68140,Petrol,Dealer,Automatic,First Owner,18.0,1497.0,117.6,5.0,Honda,City i-VTEC CVT ZX,4,17035.0
450000,53190,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,Swift VDI,7,7598.571428571428
484999,70100,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 2015-2017 Sportz 1.4 CRDi,7,10014.285714285714
650000,47725,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.6,5.0,Honda,Jazz 1.5 S i DTEC,3,15908.333333333334
434999,70195,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire VDI,7,10027.857142857143
195000,77395,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,Figo Diesel EXI,10,7739.5
1000000,17000,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra,Marazzo M2 8Str BSIV,2,8500.0
650000,64000,Diesel,Dealer,Automatic,First Owner,14.62,1498.0,113.42,5.0,Hyundai,Elantra CRDi SX Option AT,8,8000.0
190000,74321,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.3,5.0,Chevrolet,Beat Diesel LS,7,10617.285714285714
409999,80235,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire ZDI,8,10029.375
1050000,77150,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.2,5.0,Hyundai,Creta 1.6 CRDi AT SX Plus,5,15430.0
651000,69000,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,5.0,Volkswagen,Vento 1.5 TDI Highline Plus AT,6,11500.0
650000,57000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,Maruti,SX4 S Cross 2015-2017 DDiS 200 Alpha,6,9500.0
750000,89000,Diesel,Dealer,Manual,First Owner,21.14,1498.0,103.6,5.0,Skoda,Rapid 1.5 TDI Ambition Plus,4,22250.0
799000,61100,Diesel,Dealer,Automatic,First Owner,14.3,1968.0,140.0,5.0,Volkswagen,Passat Highline DSG S (Spl. Edition),9,6788.888888888889
355000,116000,Diesel,Individual,Manual,First Owner,18.7,1896.0,66.0,5.0,Skoda,Octavia Ambiente 1.9 TDI,11,10545.454545454546
600000,80000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.32,5.0,Hyundai,Verna 1.6 CRDi S Option,6,13333.333333333334
685000,26000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,Swift VDI,3,8666.666666666666
509999,100000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,Swift LDI,3,33333.333333333336
150000,82300,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,5.0,Maruti,Alto Green LXi (CNG),9,9144.444444444445
650000,82050,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire Vdi BSIV,4,20512.5
400000,74500,Diesel,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Toyota,Etios VD,9,8277.777777777777
675000,120000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 4WD,9,13333.333333333334
319000,30000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,Renault,KWID AMT,3,10000.0
640000,6000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.76,5.0,Honda,Amaze S Petrol BSIV,2,3000.0
650000,30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 1.2 Asta,4,7500.0
650000,70000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,Maruti,Ertiga VDI,6,11666.666666666666
155000,70000,CNG,Individual,Manual,Second Owner,26.83,796.0,38.4,5.0,Maruti,Alto Green LXi (CNG),11,6363.636363636364
175000,120000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,Maruti,Swift Ldi BSIII,13,9230.76923076923
375000,76000,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,5.0,Hyundai,Grand i10 CRDi SportZ Edition,7,10857.142857142857
430000,80000,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,Hyundai,Grand i10 CRDi Asta,7,11428.57142857143
65000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.5,5.0,Tata,Indica V2 DLS,13,8461.538461538461
150000,70000,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,Hyundai,Accent GLS,12,5833.333333333333
620000,13000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,Hyundai,i20 Active S Petrol,2,6500.0
250000,60000,Petrol,Individual,Manual,Second Owner,14.09,1596.0,99.6,5.0,Ford,Classic 1.6 Duratec CLXI,8,7500.0
275000,165000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,Maruti,Ritz VDi,10,16500.0
454000,120000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,10.0,Chevrolet,Tavera Neo 3 LS 10 Seats BSIII,8,15000.0
600000,30000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,Mahindra,TUV 300 T4,4,7500.0
400000,100000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,Vento Diesel Comfortline,10,10000.0
180000,187000,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,5.0,Mahindra,Renault Logan 1.5 DLE Diesel,14,13357.142857142857
750000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,Vitara Brezza VDi,5,14000.0
500000,40000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,Maruti,Swift VXI Optional,5,8000.0
1000000,46000,Diesel,Individual,Manual,First Owner,24.5,1498.0,98.6,7.0,Honda,Mobilio RS Option i DTEC,6,7666.666666666667
740000,24400,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,Maruti,Baleno Alpha 1.3,4,6100.0
1290000,29899,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.6,5.0,Volkswagen,Vento 1.5 TDI Highline Plus AT BSIV,3,9966.333333333334
775000,2000,Petrol,Dealer,Manual,First Owner,20.7,1197.0,81.86,5.0,Hyundai,Grand i10 Nios Sportz,1,2000.0
695000,34000,Diesel,Dealer,Manual,First Owner,21.04,1461.0,83.8,8.0,Renault,Lodgy 85PS RxL,4,8500.0
730000,31000,Petrol,Dealer,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,Elite i20 Asta Option CVT BSIV,3,10333.333333333334
1295000,46000,Diesel,Dealer,Automatic,Second Owner,11.45,2776.0,197.2,7.0,Chevrolet,Trailblazer LTZ 4X2 AT,5,9200.0
1160000,121000,Diesel,Dealer,Automatic,First Owner,12.08,2999.0,161.0,7.0,Isuzu,MU 7 AT Premium,5,24200.0
3300000,60000,Diesel,Dealer,Automatic,First Owner,19.33,1950.0,194.0,5.0,Mercedes-Benz,GLC 220d 4MATIC,4,15000.0
434999,10000,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,Maruti,Celerio ZXI Optional AMT BSIV,5,2000.0
4600000,6000,Diesel,Dealer,Automatic,First Owner,17.9,2143.0,170.0,5.0,Mercedes-Benz,GL-Class 220d 4MATIC Sport,3,2000.0
850000,59235,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,Hyundai,Creta 1.6 CRDi SX,6,9872.5
5800000,21000,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,BMW,X4 M Sport X xDrive20d,2,10500.0
520000,48000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,Honda,Amaze S i-Dtech,7,6857.142857142857
650000,114000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,7.0,Mahindra,Xylo D4,3,38000.0
430000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire LDi,10,12000.0
360000,144000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,5.0,Hyundai,i20 Magna Optional 1.4 CRDi,8,18000.0
350000,144000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.8,5.0,Hyundai,i20 Magna Optional 1.4 CRDi,8,18000.0
791000,190000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,Maruti,Vitara Brezza ZDi Plus Dual Tone,5,38000.0
950000,190000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,7.0,Toyota,Innova 2.5 G (Diesel) 7 Seater,6,31666.666666666668
690000,20000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,Swift VDI,2,10000.0
860000,40000,Diesel,Individual,Manual,Second Owner,22.0,1582.0,126.2,5.0,Hyundai,Verna CRDi 1.6 EX,4,10000.0
371000,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,Maruti,Swift Dzire Vdi BSIV,9,11111.111111111111
45000,60000,Diesel,Individual,Manual,Second Owner,16.8,1405.0,68.0,5.0,Tata,Indica V2 DLX TC,13,4615.384615384615
55000,201000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5.0,Ford,Fiesta 1.4 ZXi TDCi Limited Edition,15,13400.0
240000,110000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,Volkswagen,Vento Diesel Highline,10,11000.0
495000,77215,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,Maruti,Swift VDI BSIV,7,11030.714285714286
170000,50000,Petrol,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Maruti,Swift 1.3 LXI,16,3125.0
671000,48228,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,Honda,Jazz 1.2 S i VTEC,6,8038.0
693000,58559,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,Swift VDI Optional,4,14639.75
352000,72179,Diesel,Dealer,Manual,First Owner,19.33,1248.0,82.0,5.0,Maruti,Swift VDI BSIV,11,6561.727272727273
802999,50856,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda,City i DTec SV,5,10171.2
890000,18300,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,Honda,City i VTEC VX,4,4575.0
495000,59292,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti,Swift LDI,6,9882.0
545000,10000,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,Maruti,Celerio ZXI Optional AMT BSIV,3,3333.3333333333335
775000,21147,Petrol,Dealer,Automatic,First Owner,21.4,1197.0,83.1,5.0,Maruti,Baleno Zeta Automatic,3,7049.0
925000,69000,Diesel,Dealer,Manual,First Owner,25.6,1498.0,97.9,5.0,Honda,City i-DTEC ZX,4,17250.0
790000,16000,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.0,5.0,Maruti,Swift AMT VDI,3,5333.333333333333
1789999,36000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,8.0,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,4,9000.0
620000,37000,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,Baleno Delta,4,9250.0
375000,61173,Diesel,Dealer,Manual,First Owner,27.62,793.0,47.0,5.0,Maruti,Celerio VDi,5,12234.6
595000,77321,Diesel,Dealer,Manual,First Owner,19.33,1248.0,82.0,5.0,Maruti,Swift VDI BSIV W ABS,5,15464.2
2450000,30000,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5.0,Audi,A4 35 TDI Premium Plus,5,6000.0
850000,75000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 2WD,7,10714.285714285714
750000,51000,Petrol,Dealer,Automatic,First Owner,19.56,1197.0,81.8,5.0,Maruti,Baleno Alpha CVT,4,12750.0
775000,17000,Petrol,Dealer,Manual,First Owner,21.01,1197.0,81.8,5.0,Maruti,Baleno Alpha,3,5666.666666666667
260000,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,Maruti,Swift Vdi BSIII,13,7692.307692307692
2000000,35000,Diesel,Individual,Automatic,Second Owner,17.68,1968.0,174.33,5.0,Audi,A6 2.0 TDI Premium Plus,8,4375.0
1300000,91567,Diesel,Individual,Automatic,Third Owner,16.0,2179.0,140.0,7.0,Mahindra,XUV500 AT W10 AWD,5,18313.4
380000,50000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,Maruti,Celerio VXI,4,12500.0
480000,60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,Hyundai,Grand i10 1.2 Kappa Sportz Option,4,15000.0
240000,35000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,Alto 800 LXI,5,7000.0
